image_number,ground_truth,predicted,status,num_wbcs_detected,has_multiple_gt,nucleus_features,cytoplasm_features
217,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 9804.5, 'circularity': 0.6520323721591624, 'solidity': 0.9198330049723239, 'num_lobes': 1}","{'mean_hue': np.float64(61.857204195546835), 'texture_variance': np.float64(48.7702276141642), 'cn_ratio': np.float64(1.634549829556848)}"
218,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 3185.5, 'circularity': 0.2000022493527293, 'solidity': 0.6183635834223041, 'num_lobes': 2}","{'mean_hue': np.float64(122.79128634609955), 'texture_variance': np.float64(115.17536996606194), 'cn_ratio': np.float64(3.191291291291291)}"
219,EOSINOPHIL,EOSINOPHIL,correct,3,False,"{'area': 1511.5, 'circularity': 0.2293461920848088, 'solidity': 0.5971947846700909, 'num_lobes': 1}","{'mean_hue': np.float64(98.1917808219178), 'texture_variance': np.float64(101.33060425266186), 'cn_ratio': np.float64(2.751367781155015)}"
220,EOSINOPHIL,NEUTROPHIL,incorrect,4,False,"{'area': 3033.5, 'circularity': 0.427508416189889, 'solidity': 0.75960936521848, 'num_lobes': 1}","{'mean_hue': np.float64(105.74472873726604), 'texture_variance': np.float64(77.89415547907736), 'cn_ratio': np.float64(2.7338082901554404)}"
221,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 2524.5, 'circularity': 0.2700377408254242, 'solidity': 0.7089300758213984, 'num_lobes': 2}","{'mean_hue': np.float64(121.31782657238556), 'texture_variance': np.float64(98.29015067639332), 'cn_ratio': np.float64(3.152522487289793)}"
222,NEUTROPHIL,NEUTROPHIL,correct,4,False,"{'area': 5895.5, 'circularity': 0.17590207266683336, 'solidity': 0.6170390915275524, 'num_lobes': 2}","{'mean_hue': np.float64(123.69871749450861), 'texture_variance': np.float64(81.01898414669033), 'cn_ratio': np.float64(2.2985342019543973)}"
223,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 718.5, 'circularity': 0.2936288016222764, 'solidity': 0.6546697038724374, 'num_lobes': 2}","{'mean_hue': np.float64(137.64677047289504), 'texture_variance': np.float64(125.12748457141184), 'cn_ratio': np.float64(4.324189526184538)}"
224,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 10063.5, 'circularity': 0.6760859520003928, 'solidity': 0.9485813931567537, 'num_lobes': 1}","{'mean_hue': np.float64(62.53042582417582), 'texture_variance': np.float64(58.971406943417165), 'cn_ratio': np.float64(1.419241641485525)}"
225,MONOCYTE,NEUTROPHIL,incorrect,3,False,"{'area': 2481.0, 'circularity': 0.09014112579285807, 'solidity': 0.45443721952559757, 'num_lobes': 7}","{'mean_hue': np.float64(126.84051446945338), 'texture_variance': np.float64(165.14828258599476), 'cn_ratio': np.float64(0.5640188610808851)}"
226,EOSINOPHIL,NEUTROPHIL,incorrect,3,False,"{'area': 6701.0, 'circularity': 0.18060890091632165, 'solidity': 0.6946921003524777, 'num_lobes': 3}","{'mean_hue': np.float64(97.93640437072557), 'texture_variance': np.float64(95.41475635842805), 'cn_ratio': np.float64(1.898090122351537)}"
227,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 2504.5, 'circularity': 0.4802965666896136, 'solidity': 0.831921607706361, 'num_lobes': 4}","{'mean_hue': np.float64(126.93340671436434), 'texture_variance': np.float64(102.57437989007047), 'cn_ratio': np.float64(2.33547557840617)}"
228,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 5251.5, 'circularity': 0.4147412785426779, 'solidity': 0.7747289223279487, 'num_lobes': 1}","{'mean_hue': np.float64(104.45294117647059), 'texture_variance': np.float64(87.89244447748463), 'cn_ratio': np.float64(1.5614236509758899)}"
229,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 13831.0, 'circularity': 0.7116622806133855, 'solidity': 0.950714874896893, 'num_lobes': 1}","{'mean_hue': np.float64(54.20147279987554), 'texture_variance': np.float64(46.942667265776166), 'cn_ratio': np.float64(1.385969956156113)}"
230,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1076.0, 'circularity': 0.18403950751622983, 'solidity': 0.5931642778390298, 'num_lobes': 2}","{'mean_hue': np.float64(130.33303265379757), 'texture_variance': np.float64(108.95722651069823), 'cn_ratio': np.float64(4.607647547797174)}"
231,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1471.0, 'circularity': 0.3771196797858983, 'solidity': 0.742366893767348, 'num_lobes': 1}","{'mean_hue': np.float64(138.25645714285713), 'texture_variance': np.float64(121.42404315428571), 'cn_ratio': np.float64(2.7795425667090217)}"
232,MONOCYTE,BASOPHIL,incorrect,3,False,"{'area': 1150.0, 'circularity': 0.18622739297846197, 'solidity': 0.5615234375, 'num_lobes': 3}","{'mean_hue': np.float64(80.8343087790111), 'texture_variance': np.float64(81.18483848073632), 'cn_ratio': np.float64(4.195596951735817)}"
233,LYMPHOCYTE,LYMPHOCYTE,correct,2,False,"{'area': 8886.5, 'circularity': 0.7032349991143145, 'solidity': 0.9163229531862239, 'num_lobes': 1}","{'mean_hue': np.float64(59.72468824228029), 'texture_variance': np.float64(55.91599855012913), 'cn_ratio': np.float64(1.4861555432984004)}"
234,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1687.5, 'circularity': 0.18791951840540777, 'solidity': 0.6602112676056338, 'num_lobes': 4}","{'mean_hue': np.float64(118.99965694682676), 'texture_variance': np.float64(122.93711597021381), 'cn_ratio': np.float64(3.1633206728160608)}"
235,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 771.5, 'circularity': 0.3226051938610788, 'solidity': 0.641846921797005, 'num_lobes': 1}","{'mean_hue': np.float64(139.29430604982207), 'texture_variance': np.float64(216.61973581894858), 'cn_ratio': np.float64(3.2903981264637)}"
236,EOSINOPHIL,,no_wbc_detected,0,,,
237,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 4455.0, 'circularity': 0.16839102933099961, 'solidity': 0.5692563250702786, 'num_lobes': 4}","{'mean_hue': np.float64(132.54034582132564), 'texture_variance': np.float64(103.78010123827953), 'cn_ratio': np.float64(3.1646146830825352)}"
238,,,image_not_found,0,,,
239,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1326.0, 'circularity': 0.10823488633358949, 'solidity': 0.3508400582087578, 'num_lobes': 3}","{'mean_hue': np.float64(134.3576065976487), 'texture_variance': np.float64(103.20229335001223), 'cn_ratio': np.float64(3.769179894179894)}"
240,EOSINOPHIL,NEUTROPHIL,incorrect,2,False,"{'area': 2094.0, 'circularity': 0.10576554453805935, 'solidity': 0.45735502893960905, 'num_lobes': 8}","{'mean_hue': np.float64(121.78136822194199), 'texture_variance': np.float64(89.41480404576457), 'cn_ratio': np.float64(2.7262569832402233)}"
241,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 17990.0, 'circularity': 0.6425325969505277, 'solidity': 0.921500832372903, 'num_lobes': 1}","{'mean_hue': np.float64(71.5833779638736), 'texture_variance': np.float64(64.0523152702234), 'cn_ratio': np.float64(1.2703488372093024)}"
242,NEUTROPHIL,NEUTROPHIL,correct,3,True,"{'area': 901.5, 'circularity': 0.29832206028118985, 'solidity': 0.6902756508422665, 'num_lobes': 1}","{'mean_hue': np.float64(117.67444643925793), 'texture_variance': np.float64(99.87375489794755), 'cn_ratio': np.float64(3.355421686746988)}"
243,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1509.5, 'circularity': 0.2391418122214354, 'solidity': 0.612124898621249, 'num_lobes': 2}","{'mean_hue': np.float64(137.67521520803444), 'texture_variance': np.float64(139.78609378891704), 'cn_ratio': np.float64(3.3958587088915957)}"
244,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 3237.0, 'circularity': 0.11505701081627988, 'solidity': 0.6016169500975745, 'num_lobes': 6}","{'mean_hue': np.float64(112.3364994934144), 'texture_variance': np.float64(96.80245214126093), 'cn_ratio': np.float64(2.2886956521739132)}"
245,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1660.5, 'circularity': 0.15057040033620314, 'solidity': 0.5606955934492656, 'num_lobes': 3}","{'mean_hue': np.float64(138.78745065447745), 'texture_variance': np.float64(198.65315960491898), 'cn_ratio': np.float64(2.622888283378747)}"
246,NEUTROPHIL,,no_wbc_detected,0,,,
247,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 3978.5, 'circularity': 0.10644893934178219, 'solidity': 0.44904063205417605, 'num_lobes': 5}","{'mean_hue': np.float64(124.02800594539623), 'texture_variance': np.float64(112.17984591654914), 'cn_ratio': np.float64(3.1609792284866467)}"
248,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1913.5, 'circularity': 0.15910813032000998, 'solidity': 0.6433013951924693, 'num_lobes': 3}","{'mean_hue': np.float64(106.80260180995475), 'texture_variance': np.float64(121.01370945175843), 'cn_ratio': np.float64(2.5317422434367542)}"
249,NEUTROPHIL,NEUTROPHIL,correct,5,True,"{'area': 3012.5, 'circularity': 0.23242137619733386, 'solidity': 0.5656214795343597, 'num_lobes': 1}","{'mean_hue': np.float64(122.33307513555384), 'texture_variance': np.float64(113.55864428545506), 'cn_ratio': np.float64(2.823180256169947)}"
250,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1333.0, 'circularity': 0.3820315526574134, 'solidity': 0.7197624190064795, 'num_lobes': 1}","{'mean_hue': np.float64(136.51501668520578), 'texture_variance': np.float64(137.03571017605768), 'cn_ratio': np.float64(2.5146853146853148)}"
251,EOSINOPHIL,,no_wbc_detected,0,,,
252,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 810.0, 'circularity': 0.22733790414215008, 'solidity': 0.5895196506550219, 'num_lobes': 3}","{'mean_hue': np.float64(123.01333333333334), 'texture_variance': np.float64(132.41519561107805), 'cn_ratio': np.float64(3.375411635565313)}"
253,EOSINOPHIL,,no_wbc_detected,0,,,
254,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 8421.5, 'circularity': 0.6552981476701941, 'solidity': 0.9107770507759693, 'num_lobes': 1}","{'mean_hue': np.float64(49.290138248847924), 'texture_variance': np.float64(46.55149121026142), 'cn_ratio': np.float64(1.2608948285880301)}"
255,MONOCYTE,MONOCYTE,correct,3,False,"{'area': 11754.0, 'circularity': 0.04917253117307321, 'solidity': 0.3929526611393421, 'num_lobes': 13}","{'mean_hue': np.float64(90.48173197838426), 'texture_variance': np.float64(84.11826754409023), 'cn_ratio': np.float64(2.47418432559704)}"
256,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1127.0, 'circularity': 0.45750837789486887, 'solidity': 0.7953422724064926, 'num_lobes': 2}","{'mean_hue': np.float64(137.93964716805942), 'texture_variance': np.float64(164.9298789456558), 'cn_ratio': np.float64(2.9778801843317972)}"
257,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 5061.0, 'circularity': 0.13881181547356813, 'solidity': 0.5321766561514195, 'num_lobes': 2}","{'mean_hue': np.float64(124.86703956184816), 'texture_variance': np.float64(108.29760300054282), 'cn_ratio': np.float64(3.1925223214285716)}"
258,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 12957.5, 'circularity': 0.6741390057925646, 'solidity': 0.9429465487756067, 'num_lobes': 1}","{'mean_hue': np.float64(72.13179927917938), 'texture_variance': np.float64(46.60015354120369), 'cn_ratio': np.float64(1.368361153262519)}"
259,EOSINOPHIL,EOSINOPHIL,correct,2,False,"{'area': 7021.5, 'circularity': 0.3027397248226401, 'solidity': 0.7219680222096551, 'num_lobes': 1}","{'mean_hue': np.float64(96.61848525563963), 'texture_variance': np.float64(72.15999702472217), 'cn_ratio': np.float64(1.9440472917239484)}"
260,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 3115.5, 'circularity': 0.24914389773931525, 'solidity': 0.7097619318829024, 'num_lobes': 2}","{'mean_hue': np.float64(120.07810690054609), 'texture_variance': np.float64(103.3167072901802), 'cn_ratio': np.float64(1.9690452916259369)}"
261,EOSINOPHIL,EOSINOPHIL,correct,3,False,"{'area': 8068.5, 'circularity': 0.42405731256902396, 'solidity': 0.7985846488840501, 'num_lobes': 1}","{'mean_hue': np.float64(98.25404463619016), 'texture_variance': np.float64(74.21047314541643), 'cn_ratio': np.float64(1.4590243311947706)}"
262,MONOCYTE,NEUTROPHIL,incorrect,1,False,"{'area': 1559.0, 'circularity': 0.137947062966166, 'solidity': 0.46502609992542876, 'num_lobes': 3}","{'mean_hue': np.float64(110.85122615803814), 'texture_variance': np.float64(109.99065729198374), 'cn_ratio': np.float64(2.1140552995391704)}"
263,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 5327.5, 'circularity': 0.08115947170268815, 'solidity': 0.44127391700488694, 'num_lobes': 6}","{'mean_hue': np.float64(128.85418784001914), 'texture_variance': np.float64(104.34342499545441), 'cn_ratio': np.float64(2.9642034378876483)}"
264,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 9254.0, 'circularity': 0.6400457577005437, 'solidity': 0.9272080557086319, 'num_lobes': 1}","{'mean_hue': np.float64(62.123190736571246), 'texture_variance': np.float64(41.119676280672195), 'cn_ratio': np.float64(1.3163967397057268)}"
265,EOSINOPHIL,EOSINOPHIL,correct,1,False,"{'area': 9287.5, 'circularity': 0.2160876488698565, 'solidity': 0.7712589270885235, 'num_lobes': 3}","{'mean_hue': np.float64(88.2449219289761), 'texture_variance': np.float64(67.95876333617818), 'cn_ratio': np.float64(1.562898175143073)}"
266,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 9165.0, 'circularity': 0.15223504037189142, 'solidity': 0.6968521897810219, 'num_lobes': 3}","{'mean_hue': np.float64(106.34881814455527), 'texture_variance': np.float64(103.23870335461658), 'cn_ratio': np.float64(1.6324300211888034)}"
267,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 7552.0, 'circularity': 0.09990876774284983, 'solidity': 0.52630845355077, 'num_lobes': 4}","{'mean_hue': np.float64(106.56023491617307), 'texture_variance': np.float64(76.83359509526164), 'cn_ratio': np.float64(2.487762237762238)}"
268,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 4341.0, 'circularity': 0.45832566769397526, 'solidity': 0.813912065247961, 'num_lobes': 1}","{'mean_hue': np.float64(127.54626675175494), 'texture_variance': np.float64(124.94551242542728), 'cn_ratio': np.float64(1.842662276575729)}"
269,EOSINOPHIL,EOSINOPHIL,correct,2,False,"{'area': 1096.5, 'circularity': 0.24528846448178307, 'solidity': 0.6312607944732297, 'num_lobes': 2}","{'mean_hue': np.float64(98.24678432545618), 'texture_variance': np.float64(84.39922442088151), 'cn_ratio': np.float64(2.762809917355372)}"
270,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 11193.0, 'circularity': 0.7581164458287856, 'solidity': 0.966288254845254, 'num_lobes': 1}","{'mean_hue': np.float64(65.18178290813852), 'texture_variance': np.float64(60.299355615242995), 'cn_ratio': np.float64(0.9053306402037411)}"
271,EOSINOPHIL,NEUTROPHIL,incorrect,2,False,"{'area': 5862.0, 'circularity': 0.17927239611501583, 'solidity': 0.7208558780127889, 'num_lobes': 3}","{'mean_hue': np.float64(90.5105646412797), 'texture_variance': np.float64(97.99397538657017), 'cn_ratio': np.float64(1.546142488002953)}"
272,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 3847.5, 'circularity': 0.385983517681056, 'solidity': 0.7703473821203324, 'num_lobes': 2}","{'mean_hue': np.float64(123.89191438763378), 'texture_variance': np.float64(111.52249458136158), 'cn_ratio': np.float64(2.2390841320553783)}"
273,NEUTROPHIL,NEUTROPHIL,correct,4,False,"{'area': 919.0, 'circularity': 0.31894778832644355, 'solidity': 0.7984361424847958, 'num_lobes': 2}","{'mean_hue': np.float64(139.00606750094803), 'texture_variance': np.float64(129.79699699544233), 'cn_ratio': np.float64(2.608308605341246)}"
274,EOSINOPHIL,NEUTROPHIL,incorrect,2,False,"{'area': 927.5, 'circularity': 0.22424346136977652, 'solidity': 0.5750154990700558, 'num_lobes': 1}","{'mean_hue': np.float64(120.55844504021448), 'texture_variance': np.float64(137.7517380272984), 'cn_ratio': np.float64(3.607350096711799)}"
275,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 9389.0, 'circularity': 0.6841460227297, 'solidity': 0.9487671786580436, 'num_lobes': 1}","{'mean_hue': np.float64(64.8252529829331), 'texture_variance': np.float64(52.0012609483252), 'cn_ratio': np.float64(1.3823989978077043)}"
276,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 5531.0, 'circularity': 0.2068228386803764, 'solidity': 0.6736906211936663, 'num_lobes': 2}","{'mean_hue': np.float64(123.79765032107414), 'texture_variance': np.float64(122.56831323339871), 'cn_ratio': np.float64(2.374220374220374)}"
277,EOSINOPHIL,NEUTROPHIL,incorrect,2,False,"{'area': 1731.0, 'circularity': 0.2667938094616058, 'solidity': 0.5918960506069414, 'num_lobes': 3}","{'mean_hue': np.float64(109.34788394996008), 'texture_variance': np.float64(90.79409671195616), 'cn_ratio': np.float64(2.015557939914163)}"
278,MONOCYTE,MONOCYTE,correct,1,False,"{'area': 12078.5, 'circularity': 0.16054921472016356, 'solidity': 0.6801723167023314, 'num_lobes': 7}","{'mean_hue': np.float64(57.085240827906375), 'texture_variance': np.float64(44.938278062102604), 'cn_ratio': np.float64(1.339638939276151)}"
279,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1255.0, 'circularity': 0.13272236728915582, 'solidity': 0.4881369117075068, 'num_lobes': 5}","{'mean_hue': np.float64(140.46216475095787), 'texture_variance': np.float64(164.06036111294605), 'cn_ratio': np.float64(2.944992947813822)}"
280,NEUTROPHIL,,image_not_found,0,,,
281,MONOCYTE,NEUTROPHIL,incorrect,1,False,"{'area': 716.0, 'circularity': 0.2534191071745664, 'solidity': 0.5764895330112721, 'num_lobes': 2}","{'mean_hue': np.float64(109.64524207011686), 'texture_variance': np.float64(109.93282131940052), 'cn_ratio': np.float64(4.464596273291925)}"
282,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1340.5, 'circularity': 0.25569938681919996, 'solidity': 0.7715107913669065, 'num_lobes': 1}","{'mean_hue': np.float64(131.5909449855225), 'texture_variance': np.float64(105.37088056242341), 'cn_ratio': np.float64(2.5967190704032808)}"
283,LYMPHOCYTE,BASOPHIL,incorrect,2,False,"{'area': 839.5, 'circularity': 0.16659906540440114, 'solidity': 0.6172794117647059, 'num_lobes': 3}","{'mean_hue': np.float64(54.88452402704184), 'texture_variance': np.float64(64.28580681891059), 'cn_ratio': np.float64(5.718913270637408)}"
284,EOSINOPHIL,,no_wbc_detected,0,,,
285,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 1045.0, 'circularity': 0.17296557351918596, 'solidity': 0.5576307363927427, 'num_lobes': 6}","{'mean_hue': np.float64(135.940503875969), 'texture_variance': np.float64(114.0287090619554), 'cn_ratio': np.float64(4.398976982097187)}"
286,,,image_not_found,0,,,
287,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 5980.5, 'circularity': 0.13362408648805657, 'solidity': 0.5702774864117479, 'num_lobes': 6}","{'mean_hue': np.float64(129.15769698309205), 'texture_variance': np.float64(95.36150801481713), 'cn_ratio': np.float64(2.982039874773439)}"
288,NEUTROPHIL,,no_wbc_detected,0,,,
289,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 4945.5, 'circularity': 0.10069582409852235, 'solidity': 0.5343598055105349, 'num_lobes': 2}","{'mean_hue': np.float64(104.00564244704019), 'texture_variance': np.float64(76.17948824582801), 'cn_ratio': np.float64(1.913982569154983)}"
290,EOSINOPHIL,NEUTROPHIL,incorrect,2,False,"{'area': 877.5, 'circularity': 0.13983896275947602, 'solidity': 0.3735632183908046, 'num_lobes': 3}","{'mean_hue': np.float64(136.11890645586297), 'texture_variance': np.float64(119.34850947609799), 'cn_ratio': np.float64(3.005940594059406)}"
291,MONOCYTE,NEUTROPHIL,incorrect,3,False,"{'area': 1641.0, 'circularity': 0.15253710635806988, 'solidity': 0.5147427854454203, 'num_lobes': 5}","{'mean_hue': np.float64(114.0509824747743), 'texture_variance': np.float64(92.25827645910286), 'cn_ratio': np.float64(2.1121704991587213)}"
292,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 1744.0, 'circularity': 0.3320386362945785, 'solidity': 0.6511106962852343, 'num_lobes': 1}","{'mean_hue': np.float64(137.66125852918879), 'texture_variance': np.float64(75.86094448605297), 'cn_ratio': np.float64(3.5342979635584135)}"
293,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 1909.0, 'circularity': 0.21220458620521043, 'solidity': 0.6938033799745593, 'num_lobes': 3}","{'mean_hue': np.float64(135.51184608045793), 'texture_variance': np.float64(148.35912939985292), 'cn_ratio': np.float64(3.1891480730223125)}"
294,NEUTROPHIL,EOSINOPHIL,incorrect,2,False,"{'area': 5636.0, 'circularity': 0.17084979871037984, 'solidity': 0.6661151164164992, 'num_lobes': 1}","{'mean_hue': np.float64(88.3912759885854), 'texture_variance': np.float64(98.71466838529292), 'cn_ratio': np.float64(2.0908625980225026)}"
295,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 1917.0, 'circularity': 0.3924996822827167, 'solidity': 0.8216888126875268, 'num_lobes': 1}","{'mean_hue': np.float64(109.51178673716677), 'texture_variance': np.float64(123.04780381002887), 'cn_ratio': np.float64(2.349378881987578)}"
296,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 7897.0, 'circularity': 0.1195466572776694, 'solidity': 0.5828044280442805, 'num_lobes': 6}","{'mean_hue': np.float64(129.18476874927552), 'texture_variance': np.float64(110.2134669998355), 'cn_ratio': np.float64(2.1578289144572285)}"
297,NEUTROPHIL,EOSINOPHIL,incorrect,3,False,"{'area': 1653.0, 'circularity': 0.7280535381615129, 'solidity': 0.9445714285714286, 'num_lobes': 1}","{'mean_hue': np.float64(85.29847259658581), 'texture_variance': np.float64(85.77918582076238), 'cn_ratio': np.float64(3.214904679376083)}"
298,NEUTROPHIL,NEUTROPHIL,correct,4,False,"{'area': 1832.0, 'circularity': 0.4243779102581348, 'solidity': 0.7752856538298772, 'num_lobes': 1}","{'mean_hue': np.float64(121.7736817545497), 'texture_variance': np.float64(141.02604737690066), 'cn_ratio': np.float64(2.4618035611717404)}"
299,EOSINOPHIL,NEUTROPHIL,incorrect,1,False,"{'area': 4582.0, 'circularity': 0.10199196096408289, 'solidity': 0.525488846837548, 'num_lobes': 4}","{'mean_hue': np.float64(99.48970769864141), 'texture_variance': np.float64(96.46020629348169), 'cn_ratio': np.float64(1.0089304257528557)}"
300,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 9385.0, 'circularity': 0.2653470452982868, 'solidity': 0.7412819398917895, 'num_lobes': 1}","{'mean_hue': np.float64(100.03485201197206), 'texture_variance': np.float64(77.46869200111612), 'cn_ratio': np.float64(1.562889812889813)}"
301,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 9998.5, 'circularity': 0.3344558456724137, 'solidity': 0.8206254103742613, 'num_lobes': 1}","{'mean_hue': np.float64(118.98989693862009), 'texture_variance': np.float64(135.68947264413225), 'cn_ratio': np.float64(1.960680868007167)}"
302,NEUTROPHIL,EOSINOPHIL,incorrect,1,False,"{'area': 4872.5, 'circularity': 0.3149868789780861, 'solidity': 0.8451131731853265, 'num_lobes': 1}","{'mean_hue': np.float64(84.15484340859432), 'texture_variance': np.float64(70.04800605157524), 'cn_ratio': np.float64(1.351910200866483)}"
303,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 10341.5, 'circularity': 0.20234397222871386, 'solidity': 0.6971719418882933, 'num_lobes': 1}","{'mean_hue': np.float64(117.53830451488953), 'texture_variance': np.float64(93.32968200512882), 'cn_ratio': np.float64(1.6495988907596315)}"
304,NEUTROPHIL,NEUTROPHIL,correct,4,False,"{'area': 1389.0, 'circularity': 0.3007435838813716, 'solidity': 0.7325949367088608, 'num_lobes': 1}","{'mean_hue': np.float64(109.01638971090371), 'texture_variance': np.float64(120.38059027437903), 'cn_ratio': np.float64(2.922821024617432)}"
305,LYMPHOCYTE,LYMPHOCYTE,correct,1,False,"{'area': 10074.5, 'circularity': 0.7737712468401853, 'solidity': 0.9636981059881385, 'num_lobes': 1}","{'mean_hue': np.float64(61.113430645029766), 'texture_variance': np.float64(50.67856481418894), 'cn_ratio': np.float64(1.1997847568731044)}"
306,,,image_not_found,0,,,
307,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 9981.0, 'circularity': 0.34675779416320285, 'solidity': 0.8174112444207854, 'num_lobes': 4}","{'mean_hue': np.float64(127.12366930917327), 'texture_variance': np.float64(96.39993832156154), 'cn_ratio': np.float64(1.9860548807917229)}"
308,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 2083.5, 'circularity': 0.15039607972985913, 'solidity': 0.4967811158798283, 'num_lobes': 5}","{'mean_hue': np.float64(131.49198285442134), 'texture_variance': np.float64(131.33898039339826), 'cn_ratio': np.float64(2.8020462633451957)}"
309,MONOCYTE,EOSINOPHIL,incorrect,2,False,"{'area': 1675.5, 'circularity': 0.1698090555225961, 'solidity': 0.5151421983089931, 'num_lobes': 2}","{'mean_hue': np.float64(88.15438079191239), 'texture_variance': np.float64(59.34642045886035), 'cn_ratio': np.float64(2.577633007600434)}"
310,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 2500.5, 'circularity': 0.1182992704845036, 'solidity': 0.5412923476566728, 'num_lobes': 7}","{'mean_hue': np.float64(126.75215749730313), 'texture_variance': np.float64(120.0123872630564), 'cn_ratio': np.float64(2.7568773234200745)}"
311,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 7884.0, 'circularity': 0.16695499917950563, 'solidity': 0.6966202783300198, 'num_lobes': 3}","{'mean_hue': np.float64(105.24106658398574), 'texture_variance': np.float64(96.88139808333665), 'cn_ratio': np.float64(1.6357296817547864)}"
312,MONOCYTE,BASOPHIL,incorrect,3,False,"{'area': 1305.5, 'circularity': 0.2711299021787534, 'solidity': 0.6727647513527442, 'num_lobes': 1}","{'mean_hue': np.float64(51.93464052287582), 'texture_variance': np.float64(63.379484475279234), 'cn_ratio': np.float64(3.983814215341309)}"
313,NEUTROPHIL,EOSINOPHIL,incorrect,1,True,"{'area': 8330.5, 'circularity': 0.18589018238774818, 'solidity': 0.7262226484177491, 'num_lobes': 5}","{'mean_hue': np.float64(85.08141512643157), 'texture_variance': np.float64(58.82599508084635), 'cn_ratio': np.float64(1.123296395363648)}"
314,NEUTROPHIL,NEUTROPHIL,correct,2,False,"{'area': 7123.0, 'circularity': 0.153630761714685, 'solidity': 0.6437415273384546, 'num_lobes': 4}","{'mean_hue': np.float64(121.12811867835468), 'texture_variance': np.float64(124.33351054653977), 'cn_ratio': np.float64(2.5441029306647605)}"
315,NEUTROPHIL,NEUTROPHIL,correct,1,False,"{'area': 890.0, 'circularity': 0.1953792470237907, 'solidity': 0.5618686868686869, 'num_lobes': 1}","{'mean_hue': np.float64(123.02753815527538), 'texture_variance': np.float64(127.59476887112518), 'cn_ratio': np.float64(3.00199203187251)}"
316,,,image_not_found,0,,,
317,NEUTROPHIL,NEUTROPHIL,correct,3,False,"{'area': 2849.5, 'circularity': 0.20199418708354488, 'solidity': 0.611611933891393, 'num_lobes': 3}","{'mean_hue': np.float64(118.62054532408514), 'texture_variance': np.float64(113.8327987694586), 'cn_ratio': np.float64(2.747946105816628)}"
